cik,entityName,companyFact,end,val,accn,fy,fp,form,filed,units,company
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2015-06-30,1,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2015-06-30,1,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2015-06-30,0,0001193125-15-272806,2015,FY,10-K,2015-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2015-06-30,0,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2015-09-30,1,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2015-09-30,1,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2015-12-31,1,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2015-12-31,1,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-03-31,0,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-03-31,0,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-06-30,2,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-06-30,2,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-06-30,3,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-06-30,0,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-06-30,0,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-09-30,1,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-09-30,1,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-12-31,1,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2016-12-31,1,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-03-31,1,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-03-31,1,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-06-30,3,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-06-30,3,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-06-30,3,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-06-30,1,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-06-30,1,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-09-30,1,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-09-30,1,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-12-31,-1,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2017-12-31,-1,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-03-31,1,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-03-31,1,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-06-30,2,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-06-30,2,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-06-30,2,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-06-30,1,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-06-30,1,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-09-30,1,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-09-30,1,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-12-31,1,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2018-12-31,1,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2019-03-31,1,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2019-03-31,1,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2019-06-30,5,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2019-06-30,5,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2019-06-30,5,0001564590-21-039151,2021,FY,10-K,2021-07-29,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2019-06-30,2,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2019-06-30,2,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2019-09-30,1,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2019-12-31,2,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2020-03-31,1,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2020-06-30,6,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2020-06-30,6,0001564590-21-039151,2021,FY,10-K,2021-07-29,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2020-06-30,6,0001564590-22-026876,2022,FY,10-K,2022-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2020-06-30,1,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2021-06-30,8,0001564590-21-039151,2021,FY,10-K,2021-07-29,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2021-06-30,8,0001564590-22-026876,2022,FY,10-K,2022-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2021-06-30,8,0000950170-23-035122,2023,FY,10-K,2023-07-27,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2022-06-30,10,0001564590-22-026876,2022,FY,10-K,2022-07-28,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2022-06-30,10,0000950170-23-035122,2023,FY,10-K,2023-07-27,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,EarningsPerShareDiluted,2023-06-30,10,0000950170-23-035122,2023,FY,10-K,2023-07-27,USD/shares,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2008-06-30,6133000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2009-06-30,5252000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2009-06-30,5252000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2010-06-30,6253000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2010-06-30,6253000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2010-06-30,6253000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2011-06-30,4921000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2011-06-30,4921000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2011-06-30,4921000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2012-06-30,5289000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2012-06-30,5289000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2012-06-30,5289000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2013-06-30,5189000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2013-06-30,5189000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2013-06-30,5189000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2014-06-30,5746000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2014-06-30,5746000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2014-06-30,5746000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2015-06-30,6314000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2015-06-30,6314000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2015-06-30,6314000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2016-06-30,2953000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2016-06-30,2953000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2016-06-30,5100000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2017-06-30,1945000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2017-06-30,4412000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2017-06-30,4412000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2018-06-30,19903000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2018-06-30,19903000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2018-06-30,19903000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2019-06-30,4448000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2019-06-30,4448000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2019-06-30,4448000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2020-06-30,8755000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2020-06-30,8755000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2020-06-30,8755000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2021-06-30,9831000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2021-06-30,9831000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2021-06-30,9831000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2022-06-30,10978000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2022-06-30,10978000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,USD,MICROSOFT
789019,MICROSOFT CORPORATION,IncomeTaxExpenseBenefit,2023-06-30,16950000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2008-06-30,106000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2009-06-30,38000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2009-06-30,38000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2010-06-30,151000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2010-06-30,151000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2010-06-30,151000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2011-06-30,295000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2011-06-30,295000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2011-06-30,295000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2012-06-30,380000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2012-06-30,380000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2012-06-30,380000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2013-06-30,429000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2013-06-30,429000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2013-06-30,429000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2014-06-30,597000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2014-06-30,597000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2014-06-30,597000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2015-06-30,781000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2015-06-30,781000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2015-06-30,781000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2016-06-30,1243000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2016-06-30,1243000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2016-06-30,1243000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2017-06-30,2222000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2017-06-30,2222000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2017-06-30,2222000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2018-06-30,2733000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2018-06-30,2733000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2018-06-30,2733000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2019-06-30,2686000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2019-06-30,2686000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2019-06-30,2686000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2020-06-30,2591000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2020-06-30,2591000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2020-06-30,2591000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2021-06-30,2346000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2021-06-30,2346000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2021-06-30,2346000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2022-06-30,2063000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2022-06-30,2063000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,USD,MICROSOFT
789019,MICROSOFT CORPORATION,InterestExpense,2023-06-30,1968000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2009-06-30,77888000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2010-06-30,86113000000,0001193125-10-171791,2010,FY,10-K,2010-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2010-06-30,86113000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2011-06-30,108704000000,0001193125-11-200680,2011,FY,10-K,2011-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2011-06-30,108704000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2012-06-30,121271000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2012-06-30,121271000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2013-06-30,142431000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2013-06-30,142431000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2014-06-30,172384000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2014-06-30,172384000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2015-06-30,176223000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2015-06-30,174472000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2016-06-30,193694000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2016-06-30,193468000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2017-06-30,241086000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2017-06-30,250312000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2018-06-30,258848000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2018-06-30,258848000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2019-06-30,286556000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2019-06-30,286556000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD,MICROSOFT
789019,MICROSOFT CORPORATION,LiabilitiesAndStockholdersEquity,2020-06-30,301311000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,USD,MICROSOFT
